country,date,experiment_id,order_id,spend_usd,user_id,vertical
US,2017-04-01,12624548,10242976927102340514,15.49,13673432150379521253,MUSIC
US,2017-04-07,12624548,18440393944902411631,1.99,13673432150379521253,YOUTUBE
US,2017-04-07,12624548,215983118771440617,1.99,13673432150379521253,YOUTUBE
US,2017-04-07,12624548,17934491240449742272,1.99,13673432150379521253,YOUTUBE
US,2017-04-07,12624548,13029128803221614977,4.99,13673432150379521253,YOUTUBE
US,2017-04-01,12624548,15974652058942090344,4.99,13673432150379521253,YOUTUBE
US,2017-04-01,12624548,1279934459557018268,4.99,13673432150379521253,YOUTUBE
US,2017-04-06,12624548,5102645151639259368,3.99,13673432150379521253,YOUTUBE
US,2017-04-07,12624548,13987067025324619157,1.99,13673432150379521253,YOUTUBE
US,2017-04-03,12624548,9907369716885448856,1.99,6517400338948195082,ANDROID_APPS
US,2017-04-07,12624549,3769889650537829714,14.99,6337489561626137006,ANDROID_APPS
US,2017-04-01,12624549,11830449055566440176,4.99,6337489561626137006,ANDROID_APPS
US,2017-04-07,12624549,1262917780029004251,19.99,6337489561626137006,ANDROID_APPS
US,2017-04-07,12624549,17385779320135648865,4.99,6337489561626137006,ANDROID_APPS
US,2017-04-04,12624549,11328167633367424217,19.99,8532542745808482523,ANDROID_APPS
US,2017-04-05,12624549,16694255591198688230,0.99,8532542745808482523,ANDROID_APPS
US,2017-04-02,12624549,4786042166421551610,4.99,8532542745808482523,ANDROID_APPS
US,2017-04-02,12624549,1306877871009864824,4.99,8532542745808482523,ANDROID_APPS
US,2017-04-05,12624549,9985854168139887749,19.99,8532542745808482523,ANDROID_APPS
US,2017-04-05,12624549,5102415240137681727,9.99,8532542745808482523,ANDROID_APPS
JP,2017-04-07,12624549,10049493981254301006,4.328363,9263625486943152317,ANDROID_APPS
US,2017-04-01,12624549,2842124840747923491,11.99,13748912396495010456,ANDROID_APPS
US,2017-04-02,12624549,7230061980472368101,4.99,532908512513410500,ANDROID_APPS
US,2017-04-06,12624549,2344703258580192197,2.99,3070653896253042157,ANDROID_APPS
US,2017-04-05,12624549,15052285350542975130,1.99,16075197431479343862,ANDROID_APPS
US,2017-04-05,12624549,1423303491359513386,0.99,16075197431479343862,ANDROID_APPS
US,2017-04-02,12624549,17719068999778933923,0.99,16075197431479343862,ANDROID_APPS
US,2017-04-01,12624549,728227113833295428,19.99,16075197431479343862,ANDROID_APPS
JP,2017-04-04,12624549,10743029176849701139,1.08475,12795160107334395937,ANDROID_APPS
US,2017-04-05,12624549,2140290975807567759,16.22,8958362022728713830,ANDROID_APPS
US,2017-04-05,12624549,8964718223977445951,16.22,8958362022728713830,ANDROID_APPS
US,2017-04-05,12624549,11428502174786377852,16.22,8958362022728713830,ANDROID_APPS
US,2017-04-05,12624549,15323928409606937301,16.22,8958362022728713830,ANDROID_APPS
US,2017-04-04,12624548,15726761513143011126,4.99,7174892454067647316,ANDROID_APPS
US,2017-04-01,12624548,8705722973394709458,1.99,7174892454067647316,ANDROID_APPS
US,2017-04-04,12624548,2272864934888181561,1.99,7174892454067647316,ANDROID_APPS
US,2017-04-06,12624548,16960985334245862861,1.99,7174892454067647316,ANDROID_APPS
US,2017-04-02,12624548,5260720634032923085,1.99,7174892454067647316,ANDROID_APPS
US,2017-04-04,12624548,17375973994982153907,4.99,7174892454067647316,ANDROID_APPS
US,2017-04-03,12624548,3828576888542381925,4.99,7174892454067647316,ANDROID_APPS
US,2017-04-05,12624548,13237422041331991263,1.99,7174892454067647316,ANDROID_APPS
US,2017-04-06,12624548,8693421843874468870,4.99,7174892454067647316,ANDROID_APPS
US,2017-04-01,12624548,10182803836559544452,1.99,7174892454067647316,ANDROID_APPS
US,2017-04-06,12624548,11157592645451733512,4.99,7174892454067647316,ANDROID_APPS
US,2017-04-03,12624548,13189262099308310803,4.99,7174892454067647316,ANDROID_APPS
US,2017-04-01,12624549,17472183806896447013,6.99,17849192477138644305,ANDROID_APPS
US,2017-04-02,12624548,18103991474454375737,4.99,9769647896836466626,ANDROID_APPS
US,2017-04-07,12624548,4875412829068797146,4.99,9769647896836466626,ANDROID_APPS
US,2017-04-01,12624548,2179250862975680457,4.99,9769647896836466626,ANDROID_APPS
US,2017-04-02,12624548,13848233864005321075,4.99,9769647896836466626,ANDROID_APPS
US,2017-04-01,12624548,1733643014791753502,4.99,9769647896836466626,ANDROID_APPS
US,2017-04-01,12624548,14724162951478866762,0.99,9769647896836466626,ANDROID_APPS
US,2017-04-01,12624548,6738200599272166263,4.99,9769647896836466626,ANDROID_APPS
US,2017-04-07,12624548,6453892739941571686,0.99,9769647896836466626,ANDROID_APPS
US,2017-04-01,12624549,16403571860846474509,3.99,4013070011134130189,OCEAN
US,2017-04-03,12624549,4850246699897242902,0.99,3310775396283516703,ANDROID_APPS
US,2017-04-03,12624549,11392058509342535902,4.99,3310775396283516703,ANDROID_APPS
JP,2017-04-01,12624548,11587172351086461665,26.898092,13005997206792929781,ANDROID_APPS
JP,2017-04-05,12624548,17665540073442779019,5.413005,13005997206792929781,ANDROID_APPS
US,2017-04-06,12624549,15620843750625575250,1.99,4069424208072988366,ANDROID_APPS
US,2017-04-01,12624549,485668869452204190,4.99,7880437519541813553,YOUTUBE
US,2017-04-01,12624549,16655252111627463569,4.99,7880437519541813553,ANDROID_APPS
US,2017-04-07,12624549,12903383073539779823,19.99,11622478903685133998,ANDROID_APPS
JP,2017-04-01,12624549,1477152165231621671,6.455542,8757301724270507115,ANDROID_APPS
US,2017-04-02,12624548,11625494680322137169,0.99,4977955263548413063,ANDROID_APPS
US,2017-04-07,12624548,16234165011529627488,1.99,3379542107998867697,ANDROID_APPS
JP,2017-04-01,12624548,1631146289715200294,6.455542,7102173615267684642,ANDROID_APPS
US,2017-04-02,12624549,7447930915195370714,4.99,4835497798842400897,ANDROID_APPS
US,2017-04-05,12624549,568509197637979850,4.99,6383215682987171179,ANDROID_APPS
US,2017-04-03,12624549,3570442065603279214,0.99,6383215682987171179,ANDROID_APPS
US,2017-04-05,12624549,7342106798798567540,0.99,6383215682987171179,ANDROID_APPS
US,2017-04-03,12624549,7680660438544873858,4.99,6383215682987171179,ANDROID_APPS
US,2017-04-07,12624549,16878318454954624776,4.99,6383215682987171179,ANDROID_APPS
US,2017-04-04,12624549,15556456694107219734,4.99,6383215682987171179,ANDROID_APPS
US,2017-04-07,12624549,9787759374807283760,4.99,6383215682987171179,ANDROID_APPS
US,2017-04-02,12624549,7209369215781613357,0.99,6383215682987171179,ANDROID_APPS
US,2017-04-03,12624549,12882471551432455590,4.99,6383215682987171179,ANDROID_APPS
US,2017-04-07,12624549,1175030955708884510,0.99,6383215682987171179,ANDROID_APPS
US,2017-04-01,12624549,11886252542270173992,0.99,6383215682987171179,ANDROID_APPS
US,2017-04-02,12624549,6951248181387524649,4.99,6383215682987171179,ANDROID_APPS
US,2017-04-07,12624549,6755040480309033094,4.99,6383215682987171179,ANDROID_APPS
US,2017-04-07,12624549,8645222561663358964,0.99,6383215682987171179,ANDROID_APPS
US,2017-04-07,12624549,13792889173526434017,4.99,6383215682987171179,ANDROID_APPS
US,2017-04-07,12624549,7428143016376338919,0.99,6383215682987171179,ANDROID_APPS
US,2017-04-07,12624549,3839324972009786972,4.99,6383215682987171179,ANDROID_APPS
US,2017-04-01,12624549,4542534832203403823,4.99,6383215682987171179,ANDROID_APPS
US,2017-04-05,12624549,1234050948721184116,4.99,6383215682987171179,ANDROID_APPS
US,2017-04-07,12624549,4485380434079443909,0.99,6383215682987171179,ANDROID_APPS
US,2017-04-03,12624549,4121199768899412907,4.99,6383215682987171179,ANDROID_APPS
US,2017-04-04,12624549,11096893543122016159,0.99,6383215682987171179,ANDROID_APPS
US,2017-04-07,12624549,10873057039415657995,4.99,6383215682987171179,ANDROID_APPS
US,2017-04-01,12624549,462938144241287999,4.99,6383215682987171179,ANDROID_APPS
US,2017-04-05,12624549,17287896256194841388,0.99,6383215682987171179,ANDROID_APPS
US,2017-04-03,12624549,3952931204904618123,4.99,6383215682987171179,ANDROID_APPS
US,2017-04-01,12624549,8052185177003048236,4.99,6383215682987171179,ANDROID_APPS
US,2017-04-04,12624549,9819893161669451457,4.99,6383215682987171179,ANDROID_APPS
US,2017-04-07,12624549,403922696048209850,0.99,6383215682987171179,ANDROID_APPS
US,2017-04-03,12624549,9937835099868994234,4.99,6383215682987171179,ANDROID_APPS
US,2017-04-07,12624549,18262159199435217571,4.99,6383215682987171179,ANDROID_APPS
US,2017-04-07,12624549,17747914377487905916,0.99,6383215682987171179,ANDROID_APPS
US,2017-04-03,12624548,11623220484237678319,8.99,708505397576164071,MUSIC
US,2017-04-03,12624549,1471602586534610043,15.99,17309443232870255303,YOUTUBE
JP,2017-04-07,12624548,13637661019000602833,27.052273,4361892829878511204,ANDROID_APPS
US,2017-04-02,12624548,17886301461598812413,4.99,16859434520649970093,ANDROID_APPS
JP,2017-04-02,12624548,9881476010897290208,1.075923,788497061743902485,ANDROID_APPS
JP,2017-04-04,12624549,1625177965906601492,2.1695,16931784592160109491,ANDROID_APPS
JP,2017-04-01,12624549,8960536990230738032,26.001489,7488754892266439663,ANDROID_APPS
US,2017-04-04,12624548,15742655240115663061,9.99,326293164037383264,ANDROID_APPS
US,2017-04-03,12624548,536220493061802599,9.99,326293164037383264,ANDROID_APPS
US,2017-04-04,12624548,15113644894093868742,1.99,2949177658885317843,ANDROID_APPS
US,2017-04-02,12624549,6276281234076964075,6.95,11169710799945970749,ANDROID_APPS
JP,2017-04-01,12624549,13021159513984074608,1.793206,14047550142564140181,ANDROID_APPS
JP,2017-04-02,12624549,18176268553362727981,2.689809,14047550142564140181,ANDROID_APPS
JP,2017-04-02,12624548,18202600659627468734,2.689809,7711736245536610493,ANDROID_APPS
JP,2017-04-01,12624549,15343652261651143253,94.896471,4399629686538616224,ANDROID_APPS
JP,2017-04-01,12624549,2694013999719124566,94.896471,4399629686538616224,ANDROID_APPS
JP,2017-04-01,12624549,4495182025267494009,94.896471,4399629686538616224,ANDROID_APPS
US,2017-04-05,12624549,5439520413565396871,2.99,9175221491673604221,ANDROID_APPS
US,2017-04-07,12624548,266467301764869199,1.99,1899926607985667412,ANDROID_APPS
US,2017-04-04,12624548,2002595879833623964,1.99,1899926607985667412,ANDROID_APPS
JP,2017-04-02,12624548,3731493907412786531,5.379618,12764888879318857681,ANDROID_APPS
JP,2017-04-06,12624548,3671204151566616783,8.664634,12764888879318857681,ANDROID_APPS
US,2017-04-02,12624549,4052914673574035597,99.99,15057514936482656399,ANDROID_APPS
US,2017-04-05,12624548,13342751394695778103,2.99,17575517288437303737,ANDROID_APPS
US,2017-04-05,12624549,3339646486568702327,0.99,12446747555155125780,ANDROID_APPS
US,2017-04-03,12624549,17812447587221635578,0.99,12446747555155125780,ANDROID_APPS
US,2017-04-04,12624549,7584454465260694143,4.99,12446747555155125780,ANDROID_APPS
US,2017-04-04,12624549,6134440017805518054,0.99,12446747555155125780,ANDROID_APPS
US,2017-04-01,12624549,10931523997246962218,0.99,12446747555155125780,ANDROID_APPS
US,2017-04-01,12624549,1158041682677615721,0.99,12446747555155125780,ANDROID_APPS
US,2017-04-06,12624549,15236285627892789952,0.99,12446747555155125780,ANDROID_APPS
US,2017-04-02,12624549,17597941452097424362,4.99,12446747555155125780,ANDROID_APPS
US,2017-04-03,12624549,16028254531421916537,0.99,12446747555155125780,ANDROID_APPS
US,2017-04-05,12624549,6093729815545129142,0.99,12446747555155125780,ANDROID_APPS
US,2017-04-04,12624549,8797600830291641121,4.99,12446747555155125780,ANDROID_APPS
JP,2017-04-04,12624549,2650548657488353777,2.928825,13925733966979001332,ANDROID_APPS
US,2017-04-04,12624548,2914136828661088577,14.99,14596664128192465659,ANDROID_APPS
US,2017-04-07,12624548,14169849256502131046,99.99,14596664128192465659,ANDROID_APPS
US,2017-04-07,12624548,5649214301992389206,99.99,14596664128192465659,ANDROID_APPS
US,2017-04-06,12624548,3149799922015766959,99.99,14596664128192465659,ANDROID_APPS
US,2017-04-01,12624549,18332985867627201048,8.99,7384722194903052931,ANDROID_APPS
US,2017-04-01,12624549,3768133674303173498,8.99,7384722194903052931,ANDROID_APPS
US,2017-04-01,12624549,17124192458647261811,2.99,18113260231171232038,ANDROID_APPS
US,2017-04-01,12624549,13843819797960718351,5.99,18113260231171232038,ANDROID_APPS
US,2017-04-03,12624549,2269859724993983557,5.99,10013984072663099393,ANDROID_APPS
JP,2017-04-04,12624548,13386133509750969689,4.519792,16777539332971168447,ANDROID_APPS
JP,2017-04-01,12624548,15071373239116580408,4.483015,16777539332971168447,ANDROID_APPS
US,2017-04-06,12624549,14406251046693920522,0.99,18183560081353265058,ANDROID_APPS
US,2017-04-06,12624549,6364911826885548475,0.99,18183560081353265058,ANDROID_APPS
US,2017-04-06,12624549,16110384798864336807,0.99,18183560081353265058,ANDROID_APPS
US,2017-04-06,12624549,11335670366941965497,0.99,18183560081353265058,ANDROID_APPS
US,2017-04-02,12624549,7916606651335752861,0.99,18183560081353265058,ANDROID_APPS
US,2017-04-05,12624549,15801115734124680248,9.99,18183560081353265058,ANDROID_APPS
US,2017-04-06,12624549,5260333647430595803,0.99,18183560081353265058,ANDROID_APPS
US,2017-04-01,12624549,1284539859704787882,4.99,16209407703252066085,ANDROID_APPS
US,2017-04-04,12624548,15972464059750624349,1.35,16057135406367281372,MUSIC
US,2017-04-03,12624548,13112011518697905982,1.35,16057135406367281372,MUSIC
US,2017-04-07,12624548,7803390246340080110,1.35,16057135406367281372,MUSIC
US,2017-04-03,12624548,8796236963327691412,4.99,1610980326980441103,ANDROID_APPS
US,2017-04-04,12624548,18217901077338676152,4.99,1610980326980441103,ANDROID_APPS
US,2017-04-02,12624549,16290229846291447485,2.99,17228052232898953794,ANDROID_APPS
US,2017-04-03,12624549,6621272806789427083,2.99,17228052232898953794,ANDROID_APPS
US,2017-04-03,12624549,8658460512162315663,2.99,17228052232898953794,ANDROID_APPS
US,2017-04-05,12624549,12701969792845982615,1.99,5030015514469223780,ANDROID_APPS
US,2017-04-05,12624549,6107051729046551672,6.99,5030015514469223780,ANDROID_APPS
US,2017-04-06,12624549,4168243763036876569,1.99,5030015514469223780,ANDROID_APPS
US,2017-04-05,12624548,11865203949128531475,2.99,14509423056843537662,ANDROID_APPS
US,2017-04-04,12624548,18334815093775479593,99.99,14509423056843537662,ANDROID_APPS
US,2017-04-01,12624548,11633952795020484246,5.99,14509423056843537662,ANDROID_APPS
US,2017-04-05,12624549,1687192097355768069,3.99,6332100269074326636,ANDROID_APPS
US,2017-04-07,12624549,3091265905530525036,1.06,6332100269074326636,MUSIC
US,2017-04-05,12624549,16707905661566299022,1.06,6332100269074326636,MUSIC
US,2017-04-05,12624549,678062459733658104,0.99,6332100269074326636,ANDROID_APPS
JP,2017-04-05,12624549,12240900011611551040,4.330404,11021731777485409029,ANDROID_APPS
US,2017-04-06,12624548,3735454125459534149,5.33,11603295164057362240,ANDROID_APPS
US,2017-04-07,12624548,10484125096417990102,4.99,11603295164057362240,ANDROID_APPS
US,2017-04-04,12624549,13913767893040178622,2.99,5685789341134082057,ANDROID_APPS
US,2017-04-02,12624549,17113338855057536365,1.99,5685789341134082057,ANDROID_APPS
US,2017-04-03,12624549,1200972840289574354,4.99,5685789341134082057,ANDROID_APPS
US,2017-04-04,12624549,15239105656466867146,1.99,5685789341134082057,ANDROID_APPS
US,2017-04-04,12624549,7886617613838342517,2.99,5685789341134082057,ANDROID_APPS
US,2017-04-02,12624549,12643443330739534886,0.99,5685789341134082057,ANDROID_APPS
US,2017-04-04,12624549,18119666717475684787,6.99,5685789341134082057,ANDROID_APPS
US,2017-04-03,12624549,12191642509678965809,2.99,5685789341134082057,ANDROID_APPS
US,2017-04-05,12624549,4400267857070904854,0.99,5685789341134082057,ANDROID_APPS
US,2017-04-02,12624549,14110955925823718222,0.99,5685789341134082057,ANDROID_APPS
US,2017-04-04,12624549,1026906398578802891,2.49,5685789341134082057,ANDROID_APPS
US,2017-04-02,12624549,12225199143223901749,1.99,5685789341134082057,ANDROID_APPS
US,2017-04-04,12624549,1240301806512205747,1.99,5685789341134082057,ANDROID_APPS
US,2017-04-06,12624548,9101799833792446943,5.99,9178044494654700114,ANDROID_APPS
US,2017-04-02,12624548,13033157760266061858,3.99,9178044494654700114,ANDROID_APPS
US,2017-04-02,12624548,13811796190594893508,2.99,9178044494654700114,ANDROID_APPS
US,2017-04-02,12624549,16536767202570532636,9.99,4608301723341366044,ANDROID_APPS
US,2017-04-05,12624549,11111935340354188806,1.09,4002519984241381920,YOUTUBE
US,2017-04-05,12624549,8290626874736778218,15.99,5043673399613053218,ANDROID_APPS
US,2017-04-06,12624549,4844810290744761998,6.99,5043673399613053218,ANDROID_APPS
US,2017-04-06,12624549,8715071587306036309,6.99,5043673399613053218,ANDROID_APPS
US,2017-04-02,12624548,10593717293542057022,19.99,1604316282879280917,ANDROID_APPS
US,2017-04-03,12624548,4637290152069538756,19.99,1604316282879280917,ANDROID_APPS
US,2017-04-03,12624548,17791970698856559220,19.99,1604316282879280917,ANDROID_APPS
US,2017-04-03,12624548,2580488052224158257,99.99,1604316282879280917,ANDROID_APPS
US,2017-04-07,12624548,4589946264709709592,19.99,1604316282879280917,ANDROID_APPS
US,2017-04-02,12624548,9844547184314666240,19.99,1604316282879280917,ANDROID_APPS
US,2017-04-03,12624548,15325684562678255863,19.99,1604316282879280917,ANDROID_APPS
JP,2017-04-07,12624548,10563722422786774558,1.08209,12563666888893991953,ANDROID_APPS
US,2017-04-02,12624548,17451949532908778726,4.99,8098233576612103418,ANDROID_APPS
US,2017-04-01,12624548,658056927795126914,3.99,8098233576612103418,ANDROID_APPS
US,2017-04-05,12624549,13268056714871275214,5.27,9759519612045384393,ANDROID_APPS
US,2017-04-07,12624549,15457315338616358132,10.55,9759519612045384393,ANDROID_APPS
US,2017-04-02,12624549,4745910512344129545,9.99,16959762522419681253,ANDROID_APPS
US,2017-04-02,12624549,4992063578702090113,9.99,16959762522419681253,ANDROID_APPS
US,2017-04-07,12624549,15308614494872152970,10.66,16959762522419681253,MUSIC
US,2017-04-05,12624549,904089616376450720,10.66,16959762522419681253,OCEAN
US,2017-04-02,12624549,17962124370377731458,9.99,12453834924278453381,MUSIC
US,2017-04-03,12624549,6535538741553916935,10.99,15491862124392581798,ANDROID_APPS
US,2017-04-01,12624549,4893148842891794299,9.99,16643604862502212072,ANDROID_APPS
US,2017-04-01,12624549,10624354932569107118,1.99,15526724922349936437,ANDROID_APPS
JP,2017-04-03,12624548,1952837197711476663,6.481476,6637932082523457532,ANDROID_APPS
US,2017-04-07,12624549,1715958296586321210,0.99,17351890673659580580,ANDROID_APPS
US,2017-04-07,12624549,6487084412704407688,3.99,17351890673659580580,ANDROID_APPS
US,2017-04-07,12624549,10853228266870964679,4.99,17351890673659580580,ANDROID_APPS
US,2017-04-01,12624549,4204067971260627676,1.99,17351890673659580580,ANDROID_APPS
JP,2017-04-01,12624549,9889463636801029323,10.759237,7039862916109479815,ANDROID_APPS
US,2017-04-05,12624548,11971073403251174882,0.99,13937532364972609745,ANDROID_APPS
JP,2017-04-06,12624549,7079542958881010023,2.166158,16033228987649844611,ANDROID_APPS
US,2017-04-07,12624548,8168795447842313285,4.99,14935234177816436281,ANDROID_APPS
US,2017-04-07,12624548,13814554039388448406,7.99,14935234177816436281,ANDROID_APPS
US,2017-04-02,12624548,2387625725586217427,2.99,14935234177816436281,ANDROID_APPS
JP,2017-04-01,12624548,2542732061618659220,17.932061,446974390373971732,ANDROID_APPS
JP,2017-04-02,12624548,10641443508292487480,1.075923,446974390373971732,ANDROID_APPS
JP,2017-04-01,12624548,16262931365433844510,7.531465,446974390373971732,ANDROID_APPS
US,2017-04-03,12624548,3679702420505803511,1.99,17512388461181334131,ANDROID_APPS
US,2017-04-06,12624548,18319677796328130300,19.99,17512388461181334131,ANDROID_APPS
US,2017-04-03,12624548,12930536764011216287,19.99,11452626394135604140,ANDROID_APPS
US,2017-04-04,12624548,14206699983375771338,9.99,15694002211827892342,ANDROID_APPS
JP,2017-04-02,12624548,6031072869222789916,6.455542,279421762339812562,ANDROID_APPS
US,2017-04-02,12624549,2461289590590071680,5.99,9657976067914407819,YOUTUBE
US,2017-04-05,12624548,15015414206627191743,14.99,7519930421424864572,YOUTUBE
JP,2017-04-05,12624549,6322062916499529919,3.60867,2883538989666751224,ANDROID_APPS
US,2017-04-04,12624548,10170039967999432153,4.99,10336252477152349166,ANDROID_APPS
US,2017-04-01,12624549,6429138614919290371,8.99,8390135196521705295,ANDROID_APPS
US,2017-04-07,12624549,5107733807105552487,1.99,8390135196521705295,OCEAN
US,2017-04-07,12624549,7811555305831335944,1.99,8390135196521705295,OCEAN
US,2017-04-06,12624548,18090084864952482572,1.29,16483865674024773056,MUSIC
US,2017-04-04,12624548,5772839784766068004,1.29,16483865674024773056,MUSIC
US,2017-04-04,12624548,17149573452438416130,1.29,16483865674024773056,MUSIC
US,2017-04-01,12624548,4047083689982578716,0.99,12300139647228998453,ANDROID_APPS
US,2017-04-06,12624548,11064407470826949614,0.99,12300139647228998453,ANDROID_APPS
US,2017-04-05,12624548,17973305306382620495,2.11,12300139647228998453,ANDROID_APPS
US,2017-04-06,12624548,6748643306933445245,2.99,12300139647228998453,ANDROID_APPS
US,2017-04-06,12624548,4658420002562171350,0.99,12300139647228998453,ANDROID_APPS
US,2017-04-01,12624548,13191653481192310485,0.99,12300139647228998453,ANDROID_APPS
US,2017-04-03,12624548,14191369689057109597,7.43,12300139647228998453,ANDROID_APPS
US,2017-04-06,12624548,14702205311395739132,2.11,12300139647228998453,ANDROID_APPS
US,2017-04-05,12624548,8694618953165898413,7.43,12300139647228998453,ANDROID_APPS
US,2017-04-01,12624548,14295996352557593529,4.99,12300139647228998453,ANDROID_APPS
US,2017-04-06,12624548,16518360783550107037,0.99,12300139647228998453,ANDROID_APPS
US,2017-04-03,12624548,15556745296601388096,2.11,12300139647228998453,ANDROID_APPS
US,2017-04-02,12624548,16035308671598067647,0.99,12300139647228998453,ANDROID_APPS
US,2017-04-07,12624548,14180374826905899742,0.99,12300139647228998453,ANDROID_APPS
US,2017-04-05,12624548,2374709419623448143,2.99,12300139647228998453,ANDROID_APPS
US,2017-04-02,12624548,7529659163494938256,2.11,12300139647228998453,ANDROID_APPS
US,2017-04-02,12624548,12859222096238243591,0.99,12300139647228998453,ANDROID_APPS
US,2017-04-03,12624549,1536766598303757547,16.61,17207870232536078703,MUSIC
US,2017-04-06,12624549,8304308563440628827,1.47,17207870232536078703,ANDROID_APPS
US,2017-04-06,12624549,10269310821205110443,1.47,17207870232536078703,ANDROID_APPS
US,2017-04-07,12624549,5193467818439121946,3.49,17207870232536078703,ANDROID_APPS
US,2017-04-06,12624548,687739219966562348,1.99,2549473229280580277,ANDROID_APPS
US,2017-04-07,12624548,11748658549285470472,1.99,2549473229280580277,ANDROID_APPS
US,2017-04-06,12624548,15919688400329538652,4.99,2549473229280580277,ANDROID_APPS
US,2017-04-07,12624548,3562127350816359187,1.99,2549473229280580277,ANDROID_APPS
US,2017-04-06,12624548,10144972724501494945,6.99,2549473229280580277,ANDROID_APPS
US,2017-04-06,12624548,6667602286200272583,6.99,2549473229280580277,ANDROID_APPS
US,2017-04-06,12624549,14812467493964490281,4.99,10358649651601047613,ANDROID_APPS
US,2017-04-07,12624549,2197401861635317253,0.99,5151035562091837279,ANDROID_APPS
US,2017-04-07,12624549,13267456635148962445,0.99,5151035562091837279,ANDROID_APPS
US,2017-04-07,12624549,7747382450774308762,0.99,5151035562091837279,ANDROID_APPS
US,2017-04-07,12624549,3222847569375603415,0.99,5151035562091837279,ANDROID_APPS
US,2017-04-07,12624549,2960028088102551168,0.99,5151035562091837279,ANDROID_APPS
US,2017-04-07,12624549,457661657099219055,0.99,5151035562091837279,ANDROID_APPS
US,2017-04-07,12624549,9103498970145695498,0.99,5151035562091837279,ANDROID_APPS
US,2017-04-07,12624549,8462328642326040300,0.99,5151035562091837279,ANDROID_APPS
US,2017-04-07,12624549,2844441787631954016,0.99,5151035562091837279,ANDROID_APPS
US,2017-04-07,12624549,12045944793614731960,0.99,5151035562091837279,ANDROID_APPS
US,2017-04-07,12624549,4069086498991085593,0.99,5151035562091837279,ANDROID_APPS
JP,2017-04-01,12624548,6367595131258902385,1.075923,17329273409870896231,ANDROID_APPS
US,2017-04-07,12624549,3336173632605388970,19.99,17636941605273545216,ANDROID_APPS
US,2017-04-07,12624549,52822407290554041,9.99,17636941605273545216,ANDROID_APPS
US,2017-04-02,12624549,1031182676785149270,1.99,17636941605273545216,YOUTUBE
US,2017-04-01,12624549,6453543412540768264,0.99,17636941605273545216,ANDROID_APPS
US,2017-04-02,12624549,7568810997492211067,4.99,17636941605273545216,ANDROID_APPS
US,2017-04-07,12624549,7202370760557953587,9.99,17636941605273545216,ANDROID_APPS
US,2017-04-02,12624549,4622970650353862422,24.99,17636941605273545216,YOUTUBE
US,2017-04-01,12624549,2333634748876104376,4.99,17636941605273545216,ANDROID_APPS
US,2017-04-07,12624549,953669959035587222,0.99,17636941605273545216,ANDROID_APPS
US,2017-04-07,12624549,9656361133773893912,9.99,17636941605273545216,ANDROID_APPS
US,2017-04-06,12624549,14109956413610728531,4.99,17636941605273545216,ANDROID_APPS
US,2017-04-01,12624549,13468895946014106310,4.99,17636941605273545216,ANDROID_APPS
US,2017-04-02,12624549,11665997125109276572,4.99,17636941605273545216,ANDROID_APPS
US,2017-04-07,12624549,8581184152936241948,4.99,17636941605273545216,ANDROID_APPS
US,2017-04-06,12624549,15784971096086781743,9.99,17636941605273545216,ANDROID_APPS
US,2017-04-03,12624549,14086080375638120379,0.99,17636941605273545216,ANDROID_APPS
US,2017-04-07,12624549,4429454908755377342,9.99,17636941605273545216,ANDROID_APPS
US,2017-04-04,12624548,13159858430530296943,1.99,9930548431065997146,ANDROID_APPS
US,2017-04-04,12624548,17455354592210868677,1.99,9930548431065997146,ANDROID_APPS
JP,2017-04-01,12624549,5028071797125479954,1.075923,15074417705767869549,ANDROID_APPS
JP,2017-04-07,12624549,15037461002337103916,1.08209,15074417705767869549,ANDROID_APPS
JP,2017-04-03,12624548,4866389207576498435,5.40123,17175638896385683229,ANDROID_APPS
JP,2017-04-07,12624548,3843437659875043274,4.328363,6402841363814232192,ANDROID_APPS
JP,2017-04-01,12624548,14737826694636466485,2.151847,6402841363814232192,ANDROID_APPS
JP,2017-04-04,12624548,2669910366148325980,3.25425,6402841363814232192,ANDROID_APPS
JP,2017-04-05,12624548,12848587051622900816,4.330404,6402841363814232192,ANDROID_APPS
JP,2017-04-01,12624548,17914234055458045780,7.531465,6402841363814232192,ANDROID_APPS
JP,2017-04-01,12624548,8963875407930118635,4.034713,6402841363814232192,ANDROID_APPS
US,2017-04-01,12624549,3347902509374309603,3.99,4981856312260828103,ANDROID_APPS
US,2017-04-01,12624549,16427439845289281956,1.99,4981856312260828103,ANDROID_APPS
US,2017-04-05,12624549,3121181823530815021,4.9,18033652094883958592,ANDROID_APPS
US,2017-04-05,12624549,5578686874507541389,0.99,18033652094883958592,ANDROID_APPS
US,2017-04-05,12624549,10244047074394001085,4.9,18033652094883958592,ANDROID_APPS
US,2017-04-05,12624549,12244214731820506691,0.99,18033652094883958592,ANDROID_APPS
US,2017-04-05,12624549,17128574666011477154,2.93,18033652094883958592,ANDROID_APPS
JP,2017-04-03,12624549,4064344702246947968,0.972221,9963585191507800546,ANDROID_APPS
JP,2017-04-02,12624549,7038134580666545066,1.075923,9963585191507800546,ANDROID_APPS
JP,2017-04-06,12624549,250562552505669808,4.873856,14837082673596493296,ANDROID_APPS
US,2017-04-01,12624549,15446172403924125901,1.99,17988305914608876778,ANDROID_APPS
